status,gender,title,url,category_type,language_id,parent_cmtitle
split_category,unisex,Category:Mongolian given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Mongolian given names from Balto-Slavic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Mongolian given names
skipped,unisex,Category:Mongolian female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Mongolian given names
skipped,unisex,Category:Mongolian given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Mongolian given names
category,male,Category:Mongolian male given names,https://en.wiktionary.org/w/api.php,given_names,mon,Category:Mongolian given names
skipped,unisex,Category:Mongolian given names from Russian,https://en.wiktionary.org/w/api.php,given_names,,Category:Mongolian given names
skipped,unisex,Category:Mongolian given names from Sino-Tibetan languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Mongolian given names
skipped,unisex,Category:Mongolian given names from Slavic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Mongolian given names
skipped,unisex,Category:Mongolian given names from Tibetan,https://en.wiktionary.org/w/api.php,given_names,,Category:Mongolian given names
split_category,unisex,Category:Mycenaean Greek given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Mycenaean Greek female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Mycenaean Greek given names
skipped,unisex,Category:Mycenaean Greek male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Mycenaean Greek given names
split_category,unisex,Category:Na'vi given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Na'vi female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Na'vi given names
skipped,unisex,Category:Na'vi male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Na'vi given names
split_category,unisex,Category:Navajo given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Navajo female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Navajo given names
skipped,unisex,Category:Navajo male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Navajo given names
split_category,unisex,Category:Neapolitan given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Neapolitan male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Neapolitan given names
split_category,unisex,Category:Nepali given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Nepali given names from Indo-Aryan languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Nepali given names
skipped,unisex,Category:Nepali given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Nepali given names
skipped,unisex,Category:Nepali given names from Indo-Iranian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Nepali given names
skipped,unisex,Category:Nepali male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Nepali given names
skipped,unisex,Category:Nepali given names from Sanskrit,https://en.wiktionary.org/w/api.php,given_names,,Category:Nepali given names
split_category,unisex,Category:Niya Prakrit given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Niya Prakrit male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Niya Prakrit given names
split_category,unisex,Category:Nobiin given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Nobiin given names from Ancient Greek,https://en.wiktionary.org/w/api.php,given_names,,Category:Nobiin given names
skipped,unisex,Category:Nobiin given names from Hellenic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Nobiin given names
skipped,unisex,Category:Nobiin given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Nobiin given names
skipped,unisex,Category:Nobiin male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Nobiin given names
split_category,unisex,Category:Noric given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Noric male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Noric given names
split_category,unisex,Category:Norman given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Norman given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Norman given names
category,female,Category:Norman female given names,https://en.wiktionary.org/w/api.php,given_names,nrf,Category:Norman given names
skipped,unisex,Category:Norman given names from Germanic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Norman given names
skipped,unisex,Category:Norman given names from Hebrew,https://en.wiktionary.org/w/api.php,given_names,,Category:Norman given names
skipped,unisex,Category:Norman given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Norman given names
category,male,Category:Norman male given names,https://en.wiktionary.org/w/api.php,given_names,nrf,Category:Norman given names
skipped,unisex,Category:Norman given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Norman given names
split_category,unisex,Category:Northern Kurdish given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Northern Kurdish given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Northern Kurdish given names
skipped,unisex,Category:Northern Kurdish given names from Arabic,https://en.wiktionary.org/w/api.php,given_names,,Category:Northern Kurdish given names
category,female,Category:Northern Kurdish female given names,https://en.wiktionary.org/w/api.php,given_names,kur,Category:Northern Kurdish given names
skipped,unisex,Category:Northern Kurdish given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Northern Kurdish given names
skipped,unisex,Category:Northern Kurdish given names from Indo-Iranian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Northern Kurdish given names
skipped,unisex,Category:Northern Kurdish given names from Iranian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Northern Kurdish given names
category,male,Category:Northern Kurdish male given names,https://en.wiktionary.org/w/api.php,given_names,kur,Category:Northern Kurdish given names
skipped,unisex,Category:Northern Kurdish given names from Persian,https://en.wiktionary.org/w/api.php,given_names,,Category:Northern Kurdish given names
skipped,unisex,Category:Northern Kurdish given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Northern Kurdish given names
split_category,unisex,Category:Northern Sami given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Northern Sami given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Northern Sami given names
category,female,Category:Northern Sami female given names,https://en.wiktionary.org/w/api.php,given_names,sma,Category:Northern Sami given names
skipped,unisex,Category:Northern Sami given names from Finnic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Northern Sami given names
skipped,unisex,Category:Northern Sami given names from Finnish,https://en.wiktionary.org/w/api.php,given_names,,Category:Northern Sami given names
skipped,unisex,Category:Northern Sami given names from Germanic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Northern Sami given names
skipped,unisex,Category:Northern Sami given names from Hebrew,https://en.wiktionary.org/w/api.php,given_names,,Category:Northern Sami given names
skipped,unisex,Category:Northern Sami given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Northern Sami given names
category,male,Category:Northern Sami male given names,https://en.wiktionary.org/w/api.php,given_names,sma,Category:Northern Sami given names
skipped,unisex,Category:Northern Sami given names from Norwegian,https://en.wiktionary.org/w/api.php,given_names,,Category:Northern Sami given names
skipped,unisex,Category:Northern Sami given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Northern Sami given names
skipped,unisex,Category:Northern Sami given names from Swedish,https://en.wiktionary.org/w/api.php,given_names,,Category:Northern Sami given names
skipped,unisex,Category:Northern Sami given names from Uralic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Northern Sami given names
split_category,unisex,Category:Norwegian given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Norwegian given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian given names
skipped,unisex,Category:Norwegian given names from Ancient Greek,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian given names
skipped,unisex,Category:Norwegian given names from Balto-Slavic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian given names
skipped,unisex,Category:Norwegian given names from Danish,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian given names
skipped,unisex,Category:Norwegian given names from English,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian given names
category,female,Category:Norwegian female given names,https://en.wiktionary.org/w/api.php,given_names,nor,Category:Norwegian given names
skipped,unisex,Category:Norwegian given names from French,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian given names
skipped,unisex,Category:Norwegian given names from Germanic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian given names
skipped,unisex,Category:Norwegian given names from Hebrew,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian given names
skipped,unisex,Category:Norwegian given names from Hellenic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian given names
skipped,unisex,Category:Norwegian given names from Icelandic,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian given names
skipped,unisex,Category:Norwegian given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian given names
skipped,unisex,Category:Norwegian given names from Italic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian given names
skipped,unisex,Category:Norwegian given names from Latin,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian given names
skipped,unisex,Category:Norwegian given names from Low German,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian given names
category,male,Category:Norwegian male given names,https://en.wiktionary.org/w/api.php,given_names,nor,Category:Norwegian given names
skipped,unisex,Category:Norwegian given names from Old Norse,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian given names
skipped,unisex,Category:Norwegian given names from Romance languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian given names
skipped,unisex,Category:Norwegian given names from Russian,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian given names
skipped,unisex,Category:Norwegian given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian given names
skipped,unisex,Category:Norwegian given names from Slavic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian given names
skipped,unisex,Category:Norwegian given names from Spanish,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian given names
skipped,unisex,Category:Norwegian given names from Swedish,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian given names
split_category,unisex,Category:Norwegian Bokmål given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Norwegian Bokmål given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian Bokmål given names
skipped,unisex,Category:Norwegian Bokmål female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian Bokmål given names
skipped,unisex,Category:Norwegian Bokmål given names from Hebrew,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian Bokmål given names
skipped,unisex,Category:Norwegian Bokmål given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian Bokmål given names
skipped,unisex,Category:Norwegian Bokmål given names from Italic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian Bokmål given names
skipped,unisex,Category:Norwegian Bokmål given names from Latin,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian Bokmål given names
category,male,Category:Norwegian Bokmål male given names,https://en.wiktionary.org/w/api.php,given_names,nor,Category:Norwegian Bokmål given names
skipped,unisex,Category:Norwegian Bokmål given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian Bokmål given names
split_category,unisex,Category:Norwegian Nynorsk given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
category,female,Category:Norwegian Nynorsk female given names,https://en.wiktionary.org/w/api.php,given_names,nor,Category:Norwegian Nynorsk given names
skipped,unisex,Category:Norwegian Nynorsk given names from Germanic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian Nynorsk given names
skipped,unisex,Category:Norwegian Nynorsk given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian Nynorsk given names
skipped,unisex,Category:Norwegian Nynorsk given names from Italic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian Nynorsk given names
skipped,unisex,Category:Norwegian Nynorsk given names from Latin,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian Nynorsk given names
category,male,Category:Norwegian Nynorsk male given names,https://en.wiktionary.org/w/api.php,given_names,nor,Category:Norwegian Nynorsk given names
skipped,unisex,Category:Norwegian Nynorsk given names from Old Norse,https://en.wiktionary.org/w/api.php,given_names,,Category:Norwegian Nynorsk given names
split_category,unisex,Category:Occitan given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Occitan given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Occitan given names
skipped,unisex,Category:Occitan given names from Ancient Greek,https://en.wiktionary.org/w/api.php,given_names,,Category:Occitan given names
skipped,unisex,Category:Occitan given names from Arabic,https://en.wiktionary.org/w/api.php,given_names,,Category:Occitan given names
category,female,Category:Occitan female given names,https://en.wiktionary.org/w/api.php,given_names,oci,Category:Occitan given names
skipped,unisex,Category:Occitan given names from Hellenic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Occitan given names
skipped,unisex,Category:Occitan given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Occitan given names
skipped,unisex,Category:Occitan given names from Italic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Occitan given names
skipped,unisex,Category:Occitan given names from Latin,https://en.wiktionary.org/w/api.php,given_names,,Category:Occitan given names
category,male,Category:Occitan male given names,https://en.wiktionary.org/w/api.php,given_names,oci,Category:Occitan given names
skipped,unisex,Category:Occitan given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Occitan given names
split_category,unisex,Category:Old Armenian given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
category,female,Category:Old Armenian female given names,https://en.wiktionary.org/w/api.php,given_names,hye,Category:Old Armenian given names
category,male,Category:Old Armenian male given names,https://en.wiktionary.org/w/api.php,given_names,hye,Category:Old Armenian given names
split_category,unisex,Category:Old Bengali given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Old Bengali male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Bengali given names
split_category,unisex,Category:Old Breton given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Old Breton male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Breton given names
split_category,unisex,Category:Old Church Slavonic given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Old Church Slavonic given names from Ancient Greek,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Church Slavonic given names
skipped,unisex,Category:Old Church Slavonic given names from Hellenic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Church Slavonic given names
skipped,unisex,Category:Old Church Slavonic given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Church Slavonic given names
skipped,unisex,Category:Old Church Slavonic male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Church Slavonic given names
split_category,unisex,Category:Old East Slavic given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Old East Slavic male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Old East Slavic given names
split_category,unisex,Category:Old English given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Old English given names from Celtic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Old English given names
skipped,unisex,Category:Old English female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Old English given names
skipped,unisex,Category:Old English given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Old English given names
category,male,Category:Old English male given names,https://en.wiktionary.org/w/api.php,given_names,eng,Category:Old English given names
skipped,unisex,Category:Old English given names from Old Irish,https://en.wiktionary.org/w/api.php,given_names,,Category:Old English given names
skipped,unisex,Category:Old English given names from Proto-Brythonic,https://en.wiktionary.org/w/api.php,given_names,,Category:Old English given names
split_category,unisex,Category:Old French given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Old French given names from Ancient Greek,https://en.wiktionary.org/w/api.php,given_names,,Category:Old French given names
category,female,Category:Old French female given names,https://en.wiktionary.org/w/api.php,given_names,fra,Category:Old French given names
skipped,unisex,Category:Old French given names from Hellenic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Old French given names
skipped,unisex,Category:Old French given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Old French given names
skipped,unisex,Category:Old French given names from Italic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Old French given names
skipped,unisex,Category:Old French given names from Latin,https://en.wiktionary.org/w/api.php,given_names,,Category:Old French given names
category,male,Category:Old French male given names,https://en.wiktionary.org/w/api.php,given_names,fra,Category:Old French given names
split_category,unisex,Category:Old Georgian given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Old Georgian female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Georgian given names
skipped,unisex,Category:Old Georgian male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Georgian given names
split_category,unisex,Category:Old High German given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
category,female,Category:Old High German female given names,https://en.wiktionary.org/w/api.php,given_names,deu,Category:Old High German given names
category,male,Category:Old High German male given names,https://en.wiktionary.org/w/api.php,given_names,deu,Category:Old High German given names
split_category,unisex,Category:Old Irish given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Old Irish given names from Celtic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Irish given names
category,female,Category:Old Irish female given names,https://en.wiktionary.org/w/api.php,given_names,gle,Category:Old Irish given names
skipped,unisex,Category:Old Irish given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Irish given names
category,male,Category:Old Irish male given names,https://en.wiktionary.org/w/api.php,given_names,gle,Category:Old Irish given names
skipped,unisex,Category:Old Irish given names from Proto-Celtic,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Irish given names
skipped,unisex,Category:Old Irish unisex given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Irish given names
split_category,unisex,Category:Old Median given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Old Median male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Median given names
split_category,unisex,Category:Old Norse given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Old Norse given names from Celtic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Norse given names
category,female,Category:Old Norse female given names,https://en.wiktionary.org/w/api.php,given_names,non,Category:Old Norse given names
skipped,unisex,Category:Old Norse given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Norse given names
skipped,unisex,Category:Old Norse given names from Italic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Norse given names
skipped,unisex,Category:Old Norse given names from Latin,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Norse given names
category,male,Category:Old Norse male given names,https://en.wiktionary.org/w/api.php,given_names,non,Category:Old Norse given names
skipped,unisex,Category:Old Norse given names from Old Irish,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Norse given names
split_category,unisex,Category:Old Novgorodian given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
category,male,Category:Old Novgorodian male given names,https://en.wiktionary.org/w/api.php,given_names,rus,Category:Old Novgorodian given names
split_category,unisex,Category:Old Occitan given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Old Occitan male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Occitan given names
split_category,unisex,Category:Old Persian given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Old Persian female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Persian given names
category,male,Category:Old Persian male given names,https://en.wiktionary.org/w/api.php,given_names,fas,Category:Old Persian given names
skipped,unisex,Category:Old Persian unisex given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Persian given names
split_category,unisex,Category:Old Portuguese given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Old Portuguese female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Portuguese given names
split_category,unisex,Category:Old Saxon given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
category,female,Category:Old Saxon female given names,https://en.wiktionary.org/w/api.php,given_names,osx,Category:Old Saxon given names
category,male,Category:Old Saxon male given names,https://en.wiktionary.org/w/api.php,given_names,osx,Category:Old Saxon given names
split_category,unisex,Category:Old Spanish given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Old Spanish given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Spanish given names
skipped,unisex,Category:Old Spanish given names from Ancient Greek,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Spanish given names
skipped,unisex,Category:Old Spanish given names from Hebrew,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Spanish given names
skipped,unisex,Category:Old Spanish given names from Hellenic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Spanish given names
skipped,unisex,Category:Old Spanish given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Spanish given names
skipped,unisex,Category:Old Spanish male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Spanish given names
skipped,unisex,Category:Old Spanish given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Spanish given names
split_category,unisex,Category:Old Tupi given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Old Tupi female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Tupi given names
skipped,unisex,Category:Old Tupi male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Tupi given names
split_category,unisex,Category:Old Welsh given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Old Welsh female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Welsh given names
skipped,unisex,Category:Old Welsh male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Old Welsh given names
split_category,unisex,Category:Oriya given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Oriya male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Oriya given names
split_category,unisex,Category:Oromo given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Oromo female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Oromo given names
split_category,unisex,Category:Ottoman Turkish given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Ottoman Turkish given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Ottoman Turkish given names
skipped,unisex,Category:Ottoman Turkish given names from Arabic,https://en.wiktionary.org/w/api.php,given_names,,Category:Ottoman Turkish given names
skipped,unisex,Category:Ottoman Turkish female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Ottoman Turkish given names
category,male,Category:Ottoman Turkish male given names,https://en.wiktionary.org/w/api.php,given_names,tur,Category:Ottoman Turkish given names
skipped,unisex,Category:Ottoman Turkish given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Ottoman Turkish given names
split_category,unisex,Category:Parthian given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
category,male,Category:Parthian male given names,https://en.wiktionary.org/w/api.php,given_names,xpr,Category:Parthian given names
split_category,unisex,Category:Pashto given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Pashto given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Pashto given names
skipped,unisex,Category:Pashto given names from Arabic,https://en.wiktionary.org/w/api.php,given_names,,Category:Pashto given names
skipped,unisex,Category:Pashto female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Pashto given names
skipped,unisex,Category:Pashto male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Pashto given names
skipped,unisex,Category:Pashto given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Pashto given names
split_category,unisex,Category:Pawnee given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Pawnee male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Pawnee given names
split_category,unisex,Category:Persian given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Persian given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Ancient Greek,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Arabic,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Armenian,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Armenian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Avestan,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Azerbaijani,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Balto-Slavic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Central Kurdish,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from English,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
category,female,Category:Persian female given names,https://en.wiktionary.org/w/api.php,given_names,fas,Category:Persian given names
skipped,unisex,Category:Persian given names from French,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from German,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Germanic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Greek,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Hebrew,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Hellenic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Indo-Iranian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Iranian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Italian,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Italic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Latin,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
category,male,Category:Persian male given names,https://en.wiktionary.org/w/api.php,given_names,fas,Category:Persian given names
skipped,unisex,Category:Persian given names from Mazanderani,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Middle Iranian,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
